,"32","134.65420746121893","6.7307467410773265","35","109.48448513366351","5.68349355953589","29","32.262061938879754","24.13523177906544","27","103.63283949239815","5.397841027132277","28","107.93626093019323","6.67166169206137","33","305.268667281303","8.16157566464915","27","146.39232478463887","6.873029629655665","29","48.75280204199782","7.086545267584314","31","296.9966862570431","5.043424338956914","32","204.41911143137565","70.7111989509519","25","329.6166628024724","13.949428573790913","40","78.97957416381973","15.900218695159934","28","93.80245475037076","8.592269582569267","39","190.15818216121173","14.495388686050672","28","252.11151518168435","6.753176429551511","32","243.24770320525252","5.348298366773427","36","299.1550646696175","41.16801293499394","25","285.821213887316","6.369638299642046","33","133.84182069563602","9.11552709975548","32","328.4957253247337","33.565545149314104","36","224.93310140966017","30.45995116648176","32","198.24092419562112","5.125276889190839","33","165.59081900721878","6.008428297705332","29","123.61090310123322","78.07466813551719","33","335.02935125014983","28.197890480710857","28","255.68958454625758","8.4524855390221","23","130.89783461925737","15.407004393179204","32","294.0581894512235","6.770821730668558","31","52.51743620370435","6.67253597561634","29","146.5879896887921","8.484771694426785"
,"29","137.1420257652085","7.914338876380803","34","107.39529033225732","4.531889031932022","24","35.31016010047515","35.685607237158635","29","113.80538721876121","6.247490651809315","28","109.49782420224597","7.558867047133087","32","305.9448550229039","7.090358859772169","28","145.96070833474184","6.985419543567319","29","49.39489532808921","8.37504279434726","26","295.5905666480502","5.403965257475244","35","201.4343472914299","52.70143311173608","27","331.1679658915685","12.00584774878739","37","90.72457065001977","13.427186499678479","31","106.74191667206293","7.645783313041615","38","195.4546979529491","14.164520828980526","27","253.18215281441323","7.164567840698046","32","247.76657884110975","5.32013497515936","29","304.77837188769826","59.93697472623414","31","283.9403777873501","6.337961207308881","34","128.4310448458984","8.811591892039129","30","332.5509727077117","27.16018493939687","33","224.1088636715515","34.3693935937394","22","199.1866035992453","5.801338166346032","27","167.56613045690597","6.621903159796098","31","132.66121339706402","78.0967169386796","31","334.5195625896248","33.47556168431938","26","256.02854946842336","7.160112911430356","26","129.60193747824255","23.8460104015287","33","293.6107920372587","6.21207162921834","32","49.66951113954898","7.370149566506085","28","144.12296120192082","7.419279625693552"
,"30","137.41368805381538","7.639569596286232","36","106.19340325407158","4.982072963001315","25","33.66412226561569","22.017517210734354","27","114.41268013575724","5.525464310734855","25","109.0046206271227","8.095846554235342","34","306.8176897084207","7.6030894478110955","24","146.56506778627895","7.279230853788629","31","50.417167894171186","8.322410684994857","29","293.3574298205313","5.432946152588903","35","204.52837152547218","59.79715302451966","30","310.56488444724226","27.162668646295273","39","82.98215177912363","7.300848396406728","26","96.05270541441293","7.565568043551786","36","198.30428788755114","19.75682444749581","31","249.35100139514023","7.320057487164361","28","247.8817911471286","5.451386173046798","32","300.8645389671908","51.82401491271541","32","284.2031964347429","6.578547478906928","33","131.5896909160475","7.622579892455545","29","326.7222962058586","27.532811738576715","35","211.6146180497354","40.3188109344688","26","196.70613246708226","6.3338692229010345","25","168.21407064856294","6.4898551104261895","25","134.59839546051978","97.67232485328125","29","322.7838109125208","48.752988105341075","27","253.92976179653581","8.132839837678258","20","132.37043308541277","26.74517559301724","30","294.2593445513128","6.231705202590775","28","49.39512951277069","6.529131446852337","29","150.10022967260502","7.73123995537947"
,"33","132.33280392885882","7.611476056081696","39","108.51163947639914","5.468411710230841","24","28.87121875845825","15.846112461776515","30","108.76191713963796","5.380875011117203","29","108.47974674878175","6.833239212541842","29","304.38206381161206","7.087543608017938","29","144.91902151724295","7.149884613944425","30","49.497549612727326","7.502655626475179","34","303.12965941273825","5.111636031224536","30","203.0099561565768","73.44964877580847","24","310.13419050242385","22.06273087446917","41","72.6118449038528","7.259859315735012","31","98.75172095567613","7.126892773560197","34","200.5575912186504","14.249176838064441","31","250.9090990763798","6.951458053117407","30","263.7145445586197","4.830178869590322","32","308.65988227735926","44.580138881251294","27","285.43960154812544","6.9114158924154125","34","129.99712253323406","7.091135125761597","29","332.9346514194891","20.58367399532018","33","212.85232434885884","39.095141676759916","24","198.02181134538355","6.222214622104784","26","167.3824960754648","6.455376348679913","31","145.27488712537092","87.57672995708226","27","307.071217130619","49.68583071553152","28","255.03038631439748","6.464433027441549","19","135.47666803817626","26.965044739676053","31","293.2006786499399","5.363230178175115","29","55.414415132834066","11.585964934753948","25","144.80442092524055","7.521265268660814"
,"31","140.16964323257753","7.055639175330199","36","109.64138473260114","6.40858308270164","26","33.035030741635126","22.770332653945406","28","108.85757698484726","5.4998013288325405","31","109.20407209135337","7.4479046361313275","31","304.5100926044317","7.333567871102689","26","144.22440463355704","7.328748720721019","27","49.188620119305405","7.795495751736505","35","295.5567099014279","5.2110978369325585","33","195.31713075107825","73.51855656261871","25","315.88336965872656","19.804185528512452","39","63.69893883132807","5.627809167291962","31","99.2894338088759","6.163162616271991","34","195.5539227284195","14.182455890707596","34","250.2019281975338","6.67335827329019","28","238.6509167384995","4.41058602068724","33","314.7623760362138","34.91275388065205","30","286.65302799647935","7.069695774216346","34","126.04771521079329","6.625339757967049","35","324.4367050900078","27.8984178740579","38","216.9027402220402","26.454663683696083","24","198.3954154964074","6.194138709874584","28","165.46854135252403","5.511360737669401","28","145.63514367976305","98.341681995468","27","291.9441402471951","39.61958663277707","27","255.15762855495382","7.325157949209406","24","120.71331262209445","27.452717413125928","31","292.0196996567372","5.109189321574006","29","62.83792643775214","5.761923606691776","28","142.54695842808422","7.674049628804199"
,"34","133.65531785517874","7.695937590519442","37","111.17709087067952","5.631786878322661","27","42.181738311204974","15.574655712113588","28","110.5807818007821","5.803694058641324","34","109.83197182431614","7.185690674504049","31","304.5316905556547","6.602258005273047","27","144.59420957298687","7.611138866187164","25","50.89149256611841","7.072652841255542","35","294.2361867759874","14.176339395579213","37","207.75367999725384","66.93587637564674","26","309.05477661343974","16.961232406932968","42","74.7573862156224","7.628942285656509","29","97.33811908589374","7.031032594714844","29","197.53979200708218","17.58456704633797","31","251.07419693897734","7.263525151749383","23","245.65340416513013","7.198446028401785","29","300.5407491701588","51.683295175372386","29","288.394860645722","6.498897705792161","32","123.9036934307515","6.35990133943952","30","329.77056144876764","33.619852851300124","38","194.99497259095253","29.465166486844304","29","198.22380801911046","5.648634714604658","28","164.71942482550187","6.147681505911226","31","155.29976901247792","93.13715284844308","32","301.55492011546187","41.50213627938992","25","254.71859328359824","6.67374307095454","23","134.2368974094672","28.165415279998868","34","293.2576422389355","5.134154312339695","29","46.653201198695584","10.111645381683816","27","149.19980010669678","6.7847126629018994"
,"32","128.71209111080154","7.439102079930736","37","106.75442134135791","6.586477344328545","25","49.21242208349976","10.646670674902227","29","104.26724824528976","5.826817915448176","26","107.03715382256746","7.381792331346227","30","304.46474751226185","8.644292955899074","26","143.6687297848108","8.892412917779057","30","51.001735247158045","5.862275304812176","31","300.37032152606025","11.968768159628581","34","215.28075401287708","38.48956808449337","26","316.235483631398","19.552492868530404","40","75.19793235085324","5.700957133743623","31","99.67710590819749","5.696299908787659","30","204.74811671563467","24.272932395520836","29","250.75630568378247","7.265243483517833","28","241.8377736903567","8.410276791663374","33","302.3047411540534","43.80724034424839","30","286.7404226588363","6.673214045965761","38","122.8393153805639","5.904316374814519","32","330.4911086762409","21.009652052524945","34","196.5185418221235","21.422362345055948","25","199.1745582412619","5.927477804662003","22","167.01326848203604","6.327584720871993","36","156.6260664339469","69.18360028319275","25","313.51077394420986","48.59773470216625","27","255.03270546690672","7.460808780742792","27","119.68265960816039","21.671847250458452","32","292.3738077770595","5.006181783493637","31","49.2566439555893","5.096365827413771","33","139.4780987569874","7.309285086758463"
,"32","138.6585050317049","6.754675517211656","38","107.36598789695442","5.334603270974037","30","39.718410278767955","20.0804033442362","25","103.52598412246589","6.323526259245394","27","111.17990828414328","6.979964548937269","30","303.4448620719168","7.8033053801046615","29","145.56654693670725","8.122331219748133","29","50.148639343574274","5.854661604160329","28","292.74798460265254","12.256348813801607","37","208.26437046908313","47.47076693895476","26","325.08927412459354","18.588327922911326","35","81.50924789152451","7.600265849202529","32","101.51358022165022","6.084378921694293","32","207.53741452852125","19.970823610076703","29","248.34107352542537","8.214316687225333","31","246.31797245795556","9.938983496558965","29","294.3138918780282","47.32455595427852","27","286.68073878282405","7.84902293234352","35","128.0330370881085","15.831541168283849","29","329.93663011453725","12.333363786777449","40","200.0067156712389","14.266259387492697","29","196.0809287071189","6.071487196569203","28","164.9704302062469","6.535117238903632","32","153.4874423613672","98.27778358407821","29","312.55267638109444","45.76898553202503","28","256.57114468224177","7.88475218238181","25","132.34140420179904","15.748999495149238","34","292.0211989871874","4.493584735302486","31","50.044581665656835","5.004519142783593","33","141.43573903436894","7.532616716723098"
,"34","144.83399288652504","6.790781460435473","38","106.53785329393843","5.185794580656072","24","26.543572998224903","20.755805469132223","29","109.50360322494068","5.814525512365133","28","110.51903391255114","6.938823390864019","26","302.0831402120742","8.314960323925293","29","145.83775693504958","8.887225186619816","32","49.80218144187995","6.353506423608102","32","295.80642253739484","5.811413109790364","38","236.42841644036054","41.621232681338086","26","327.6977215752904","21.836365718156458","39","76.79916904616974","5.796993953041869","28","100.90231859051427","7.275443173941303","32","209.16368378906787","26.505231180803012","28","252.5780346525104","7.045343247536625","23","240.582596036718","8.398168123169073","33","296.66941849172633","44.74330476159359","31","285.3982457575205","8.713131487532735","32","121.18326160686684","11.97862740058369","31","334.5645938295912","15.166311065227813","38","192.55901660754023","13.414950898186401","30","195.93756152335376","6.973713407835797","27","169.96403050092795","6.783708056435101","35","149.11658246400918","87.27955466544296","31","306.97975823016634","40.95916003379135","27","255.67408898075306","6.527922483616456","29","123.45218310900597","18.380997747507987","27","293.5376867550349","6.349910406031757","31","49.91152198547786","5.174125924122678","30","138.64199450291977","6.883125095419908"
,"32","139.83420669958414","7.110063249115255","36","109.49527590834862","4.410361681593196","27","25.358711433859437","10.293010842153","26","110.02435869529677","5.1054439795020565","28","110.53777067132145","6.208852309741342","29","303.8865276320772","8.333894531600787","28","145.33561305088583","7.626697732726148","31","50.12761020917595","6.3514213691728925","34","298.5337759605061","5.465991043075898","34","219.25837430098105","82.47792058937256","24","327.1944480706137","16.808003020966602","41","76.00753544243067","5.4991948036860645","32","98.89671432697955","5.975624844995258","31","195.93671968501405","35.447126677178446","29","251.46554524022724","7.496568721218757","25","234.26326366227093","11.490477807261339","34","304.93510030231005","58.71582854683163","28","285.76694956028473","9.693624155210193","29","128.24537188793775","11.288802610397843","27","332.650498318337","30.54981677564724","40","194.0516133685558","16.85785897854441","29","196.7250427892649","6.765204495423518","31","166.0655049298514","5.895424900775091","36","150.36450181123107","66.58912507124384","25","316.45697782919325","47.38841007765931","30","256.1571539744788","6.877193660756089","31","135.24105606205373","10.746557390090317","27","291.57090783243495","5.968549651981481","24","51.513882785296666","5.589573356121727","34","141.61015414124734","6.993703475556804"
,"35","140.09512271009132","6.617666336956137","40","109.4095309192035","4.275213723596248","25","38.98120404665338","10.5492908074124","26","109.56492585753217","5.730114165774572","31","112.23339265382172","6.598350658457027","28","304.11276438046167","8.81834468464374","31","144.6375706892955","7.233274330857933","31","48.91269117886678","5.746330542563683","30","297.30090415366317","5.7986821784697655","35","237.9548840351197","57.18492092947262","27","321.5846367893456","17.20105654852757","39","73.46322789755449","3.7662799935178017","33","101.87284102299877","5.752866666977218","29","199.96240872723433","26.414741002815415","28","249.93294605968333","6.467854174591693","23","242.25907295100055","14.504850379132678","31","300.53796062976335","34.357572901037045","30","287.6817351820752","8.602961756849446","32","125.61695951014673","6.147629101744237","33","330.56373997622615","36.53550723909328","40","191.48464080350826","16.451764524710043","29","197.2991039652926","7.117742223444532","27","168.60782831982536","5.968062524716586","35","143.48342159173987","72.6932274387488","31","320.8019938047554","47.65091844703234","30","257.5265812381263","6.738134589577424","32","111.71629476074321","7.755788055484724","27","291.1783643253897","6.319542559818301","30","53.306601774490005","5.19123370609418","23","136.02272129847273","7.47420816198275"
,"33","134.07634804776427","7.574807162781294","33","107.19235971949345","4.682154448325329","27","40.95626391311209","29.94340587777312","25","112.20903062845767","5.506629985865092","29","111.89728697054503","6.430486406424055","29","300.72420542521644","8.41378811083729","28","145.32045112588705","7.607613767517994","33","48.863427505445884","5.716884281643328","29","302.78300432488595","6.012138505498769","34","231.8788006045477","62.146322855448865","30","332.0487094360374","14.634238727746164","40","75.57936684215039","10.205719459980555","31","101.84899784233652","6.200832921525165","25","201.04148347112044","32.14612841769586","24","252.09136367310967","6.726740813878945","30","246.0257239107858","9.816424705362907","31","304.217834468242","46.518716364810565","31","287.0323138211493","9.22546820284717","33","112.8599312052168","6.271739916184727","31","323.71152175675377","25.13923453404964","44","175.6141570023158","16.117289531352547","26","195.83363498660106","7.237595819038757","29","165.53642492610587","6.867751413723163","34","139.2482702223138","52.870199840483565","27","322.9572632424662","40.81876179273105","26","256.3760960621236","7.095116109660743","30","125.34117513596675","7.973883237428626","27","293.78021661674455","7.63837445883816","29","51.95017699518569","4.685699063600054","32","137.96959572495572","7.173400187244763"
,"34","143.0377581708258","5.793293266570965","35","108.14169178768428","4.257773470777532","25","36.465783935980724","13.474793728734996","27","115.1197265849616","6.037351826933587","31","111.55583766350868","6.831256230548395","31","302.5204632386524","7.5435789313034745","33","146.70963568797268","7.422706920982646","27","48.41446216105449","6.9636942485825735","33","300.7978179651217","7.605703635588591","36","228.95780948586466","67.39653735540504","28","328.33197051662245","11.617577476111082","40","76.1389928573911","4.131779847967701","33","104.97157984510052","5.001389564619702","29","194.89685107430287","29.602073676877435","26","255.1546115187281","6.7726967658872","31","240.33714297212813","6.952827508757883","32","302.137262723808","58.319340572503705","27","284.82825498764555","9.048261233084336","32","115.87790654200984","5.511592897976127","26","324.8168467423975","40.080510288196216","40","186.0055886419994","14.863697115054613","29","195.15572365735161","6.2576703256948285","25","167.55919307631103","6.93205553725288","33","145.4587480420331","55.12082020473122","27","325.55786828766594","37.14657092695542","23","253.84430018735915","7.555619131932982","28","134.15096601014307","7.412044865768893","30","294.23471253730946","6.951201224547745","25","49.40361085188744","5.705006936170667","36","141.8079848123252","6.756710222876628"
,"32","141.43147136069462","6.011233453228795","37","105.0717468993989","4.466910424112245","26","27.930111295448604","11.88311295606172","30","113.7330525779029","6.13313050053311","31","110.99125351531261","8.186562769891818","28","301.8499883696697","6.834575243677562","30","144.52030852945194","7.857598877732749","32","47.280039029201774","6.687501019103591","30","299.6046139310855","6.721874475033745","35","233.4717758224782","61.65435473150845","29","327.2518803283517","14.415202094644153","42","74.8618652933287","4.3342980729794975","34","102.65249560980277","5.478055627979409","32","200.27843059482572","27.84023970150262","31","252.52966744154455","7.8507473781234705","25","249.78886421097778","6.98259861773404","33","309.7826690317375","57.083181410001416","29","283.7139944439346","7.668899946303312","33","117.5570249979772","5.259238272304258","27","326.3617932809967","42.29012563007163","38","180.69983689521854","20.640248675576096","28","198.0696122038398","5.707783200648034","25","170.4087793746056","6.6421465722613755","34","136.1871023702279","67.12519699387161","27","323.94964852388875","23.540568369828645","25","259.45256910017196","6.836070084208995","26","129.3807774196583","7.423749144084737","27","294.9545704753175","6.984690977825985","29","55.04996410251167","4.899953175682952","28","139.85884992731465","7.2600820568597"
,"30","134.5014174187164","9.1300918257392","35","108.16362877010701","5.107442664260102","27","27.80344599589652","18.69559854008441","24","116.06294171939795","7.405338147874338","29","107.79559734625732","7.697731277497343","27","302.1400515391789","7.733238982889874","28","144.85076046488828","6.407814643381827","30","47.75853215016996","6.671638746204144","30","302.93452055663187","7.290784095630897","36","201.97301952721142","70.83694352343065","27","328.7243302734059","11.41751826345899","37","80.19612265506878","14.185484345774444","31","103.35069744753531","5.562358884456407","29","190.5349972045532","24.448491672363993","26","254.46342174681584","7.855092260710797","31","249.5095251449296","8.470783991950027","28","312.2957253078773","39.701431548395554","28","287.3480147623785","7.018276250248781","33","118.53942979372991","4.672549460796456","29","332.6480136930243","35.64379683745034","39","191.7905501069093","26.585924187797065","25","198.12652970729798","5.568459600662964","27","169.40319779654857","7.37901595610023","33","157.50757271859757","57.17793873264589","29","323.23488254554127","34.42784924876865","25","255.21226948253076","6.711469783889306","26","124.56538091409912","6.2436389177137865","26","293.8040446914237","7.201599393176204","27","57.47889472724266","14.731641653114213","31","143.24400175394985","6.827900961577193"
,"29","129.51529705000445","13.943118541815554","33","104.3059232775666","4.9264830408484785","31","30.76474215899469","21.575777346879228","26","114.88982626401707","7.81840758112606","28","108.65555015221872","8.039500850294154","26","302.4508991636223","7.6331568125814035","29","144.63921794308024","6.365624009890555","29","48.29196534826484","6.432529491485924","31","293.5250635130764","18.595147332723908","38","221.32419581617523","28.8677636773808","29","331.04833334640045","11.040801370290133","36","76.60208611238829","17.089274476415763","34","104.1337407844202","5.190549901261865","31","196.70244580782548","20.511780848430767","32","253.68095256622993","6.367814077767038","25","240.33537536016578","7.927697931583662","33","294.24911810683886","54.73223015169777","31","286.68506896328034","7.346851056088095","34","118.05148636220068","5.272918710740993","26","324.06325527017873","22.61041628908567","31","192.32606563775914","44.029881250769314","24","200.8557829233094","6.349551233404707","26","169.19402207866463","7.182772207598153","34","168.37835201300211","56.88508726896786","31","306.3700122511417","37.3369047403293","25","255.74059412454912","7.311926346654896","31","128.47721406547475","5.815921961754063","25","293.80794378739637","7.177720507686528","31","54.525811637347864","10.424106917091683","33","141.66701075335715","6.283239972047739"
,"25","121.4550614445175","10.872607046685058","31","107.84428640358568","4.983499856465208","27","29.149579393684547","28.872570993286658","26","114.70275970910303","7.350912871373732","25","110.89322706561478","7.817296039780168","27","303.67853064940596","7.197287552486595","27","144.61241634068548","6.625420600230127","23","47.741132193666076","6.270870479333068","33","296.25083993164475","14.334103177406723","37","213.3248626095824","45.80222551487725","26","331.2805104911671","10.799128051096453","41","74.0936755061031","16.854155352210054","31","104.20759745274711","5.574621042592954","29","208.25004853569752","21.7202758043559","27","253.27607900291008","5.751516542926727","29","237.89746794273995","6.888963956213372","31","297.2003446161018","35.342535646723","28","286.2741941054586","8.241254879255614","32","119.10246220401748","5.413246493175583","30","332.5971086446352","26.8235158946408","34","183.196641986978","40.76848394495","27","198.6806318207565","5.748488263404167","27","169.60937830522423","7.9833907185190185","42","149.7751990821995","30.260980030537645","26","327.9650218736242","28.496075354594797","24","252.995527176564","6.676100389752621","26","134.1495373717312","6.333901918916554","28","293.20155678293645","7.080166681722725","30","48.07164607138939","6.19769706864852","31","142.0391086313984","6.243424113236093"
,"28","129.77422607094647","10.267228776569867","31","110.21644266609765","4.485979260050832","25","32.623840376360334","37.21942531459921","27","108.7250653394509","7.742925725318394","31","106.12044735897692","7.110271737167746","29","304.35687342109514","7.717336251132921","28","146.4040661873346","5.680909507371999","28","47.175174321976066","6.132170690175625","31","295.90162925765844","16.90897469459475","39","186.67155885109236","58.92527168527897","30","324.0742343069087","14.477920699591415","38","76.62646355857292","24.552097369742423","30","97.73229256069949","5.507081884874069","30","203.52424937254798","16.7645935752304","29","251.35426208436934","6.165306691622241","30","239.93963992214364","9.52002223967324","33","282.89291286136955","58.078088956174724","28","286.4804767768153","7.246842036055269","35","121.33908129098266","4.91256852937476","31","331.9296106775421","31.986411694563873","32","185.4018979723213","37.20606036434854","22","196.09536458373685","6.128012138859674","26","163.7374002591218","7.207879043390842","40","152.54475881377562","49.728171359075354","28","304.8224895446559","39.38195095996901","28","255.1796979026645","6.2033849622099755","23","128.48295620557192","6.852045607461221","29","292.61091843493824","6.694019303521084","26","47.911409728798205","5.839938707392336","31","140.48255377159376","7.302307058703948"
,"28","125.10449267910002","12.984799417520405","33","109.51607016423243","5.16231770411701","30","46.80360230434443","43.11999027656016","25","110.56229595555675","6.8108543453744135","27","107.81950402988441","6.911200146146266","27","305.3327221004101","6.8241431119624885","25","146.82818536972434","5.831744194799782","27","49.06357025357803","5.155138544529252","29","301.94553797840535","6.311527967316607","37","225.37421357956578","74.9924541546774","33","332.5955369971064","9.614504683241659","42","76.49719151002904","23.798125363442395","32","104.87960713177493","5.770583208239208","34","222.9959114330818","17.745040023646325","24","252.4033011746349","5.966295995037189","27","246.4949886466492","16.711286290078643","30","286.01956317001657","40.221194075105856","27","284.5799030420703","7.275464461325927","30","116.52884117490717","5.613622174214165","28","330.9320981369165","25.780417491631148","31","191.62172624818322","33.564603142417305","21","197.3302342216607","6.550302754737581","26","169.65239388445465","6.645978780715675","35","153.52823961158666","56.74241141210348","27","319.3309955441865","40.2039278193881","27","255.51114710852139","6.529387871069686","26","125.72008956161514","15.064744353087644","28","293.8860261129185","7.004942177360358","23","46.39341419271079","6.85063866368096","28","144.15953364202656","7.8915248912825255"
,"33","129.79239210011755","13.520334582801565","31","108.21365237691435","4.882076967301017","25","44.088589138401275","21.818566920343798","27","108.02423256857581","18.92941097216491","31","108.57998204551086","7.89428576181678","34","304.7793800127039","6.72067097695555","27","146.87920380625042","6.2157040637902226","25","48.53971788720815","6.316966389478044","27","301.25267338340063","6.48358442762181","36","197.03806680415144","61.656261808862446","32","331.6742740730236","17.662827225513812","41","70.81244701192837","28.717762642361343","35","102.73812166535532","5.964685771709625","33","219.73582358996572","15.779519265989723","33","255.55367123539853","6.234614169845303","29","246.55775681182175","19.480715562400434","31","285.92810979911314","47.722544737162295","29","285.97764252570204","7.443415861007505","32","122.1627857079726","5.552639570236029","24","325.2835760994001","40.211329341275714","32","196.81635254483868","52.70045518067934","23","198.71053975111474","6.9188488285371985","29","166.6299971687099","6.002261865445919","38","144.32915652395963","54.84822726988892","29","298.4468374238878","47.16692058220963","27","252.76810796559724","6.407417691906395","22","140.22695592934082","15.992967651384417","28","294.067668947248","7.502535766148211","28","48.56675918435336","6.512711875360037","28","140.4397131848675","8.089820387714166"
,"26","139.75908328593576","15.438326902066779","30","108.26411649089935","5.174513555492632","25","28.88730625273055","22.787539762717874","25","106.39977785596562","23.517477921304156","30","108.35929037030344","8.127196365590697","28","309.61607395649816","9.143954512015549","25","146.51198259276845","6.967817308373107","29","49.22975687082695","5.476405340173309","27","299.9502280698843","6.317870785388587","37","226.4543097512909","60.78043958756491","28","331.62812424337847","16.873840635373845","42","72.3892425187206","15.541504800199048","34","106.41968007414","6.588024076932845","30","221.24951979458018","13.38970093308943","29","252.8813244621574","6.3293752960187115","24","247.37035908010435","21.356754918453614","30","287.9640469701014","52.756448660435595","33","287.7913115614694","6.961184352481822","33","118.55726180518492","5.291603408036601","27","317.92415978207663","47.58856297823663","28","174.08251868820923","50.4738632112227","29","198.71360784716134","6.432904715461417","27","167.91536756843007","6.605926236048","35","139.5940520622104","47.322578829718424","23","288.85086244671794","49.087779532816356","30","255.2872040474273","6.275482997935572","30","125.94608124465955","14.097844821890021","28","293.50066000693425","6.743726346873489","28","48.022568323595465","6.949818397168499","31","144.22598857119752","6.40613176042289"
,"30","139.16627259133438","14.46496608995097","34","109.2872407008309","5.543647824944797","22","41.22335854825024","24.13977596285651","20","107.2611842850778","32.29813284888184","32","107.69522390682906","6.388177408289554","28","308.89484171484753","16.098717217338617","31","145.84001062024993","6.357949028621604","30","50.71576041163113","5.172646718974044","28","293.7863837773266","6.225417253231478","33","212.2027346307945","64.39497668285637","25","330.0855982733024","14.162035898746822","40","71.63890250017029","22.81810997661963","32","98.38227991606344","6.041763344357213","35","221.27319622048586","14.604352105503072","26","252.25650272948158","5.8565331292371505","29","238.65907774296863","19.70244898174915","34","266.81777214266083","63.96844614739887","29","286.47329666638683","7.183645268024971","28","113.06954162004943","5.0181113741548","27","327.7116513222933","24.103814561691525","33","182.657718926908","53.26524993378715","30","197.86398543817316","6.993027666464099","28","169.64435447387208","6.16252138052552","34","140.93834363327016","51.83098215757667","25","299.70821147559707","52.69427511845746","27","255.3341872687224","6.406267706079245","26","128.03321893403074","17.951996115722817","26","293.16168974907913","6.1386395721625595","31","55.68119848150986","5.875995526140251","26","139.57777426944207","7.328921440188667"
,"32","138.7246645190255","10.409945478248492","31","110.45080797879434","5.825670658261498","26","37.923277297396545","23.335446288270017","25","107.00408496689107","18.92547743885553","30","111.34124412004857","6.549053204487104","27","309.37515973541326","10.176646459337253","31","145.02205074002313","7.009146244939268","26","49.283008527244036","5.544571336002396","33","301.1533641046828","6.21969985773374","35","213.91181317664058","58.77975451392401","24","331.2985615774172","18.380996570578223","40","66.21482699371468","16.378754659429397","30","99.58052966005226","6.373791900040562","28","235.05645419832996","7.763867611672765","29","253.22547518985792","6.121043058037099","31","246.64895759960456","18.3925265619291","32","262.56985735575444","58.90398297514737","29","286.67593351785433","5.771695774255292","27","115.85974320200847","4.370762924031551","27","328.1390038350326","27.251822799824826","26","187.7822180841129","49.237821418565034","28","198.68380160337566","7.110118245408733","29","168.79738479203075","5.749061303887246","35","154.5456926225893","64.56386980744475","28","299.1008612593643","41.65537794605797","27","255.1125668327803","6.163575668570159","28","135.2555790993826","10.769915801444663","29","290.9899727987091","5.728619340209986","25","50.931153060382314","6.517467519616553","28","142.59609812792945","6.347521035698528"
,"32","139.92907172504434","8.876214930517785","33","111.27509116598073","5.090253854335037","24","55.51051189948032","15.805255087999978","32","115.78260238102978","21.298700102118","29","107.86259885175096","5.820021193033628","30","308.1591909468074","8.787982437002904","27","145.54206427604083","7.582799109789922","27","49.76530778519676","5.816718352099615","35","294.9900752872999","6.106479139479953","36","228.44185547737155","53.14113695482553","26","327.7822151986125","16.942895426854218","40","72.78131352983516","15.377072953342665","35","100.45231535602426","5.9906019037684555","28","226.57628974952524","8.700616671094238","28","253.38940260529293","6.170154953722682","27","244.40863437650341","12.596359815065993","29","257.9863891295854","76.41835136020484","29","286.72167688255644","6.045107823378429","30","128.5737211984042","7.4039157561712665","29","326.0677106220266","47.92104602857926","27","200.73709759602585","56.93205583915691","26","197.5845048392226","6.62885151818228","29","165.78086413591876","5.381597917667054","36","154.21611632580473","65.89184438057414","27","310.7807992322248","58.93474405566371","26","257.03816808632024","7.005126532280535","29","130.69871966751097","8.257005219570209","28","293.5719790316429","6.096434823785282","29","52.57117456827856","6.095113843218621","28","143.5086283051093","6.6159696258935625"
,"32","143.72816142798732","10.74735858262093","30","110.53498189732622","4.591619759551287","25","31.250175245515408","24.42967653737549","28","111.47056189099459","15.888214265151996","30","108.38620789720657","6.538784879565655","30","308.3412687752965","8.50186258164229","23","144.54597151003813","7.633739747514412","29","50.90990451511087","6.9127384971557175","31","301.95271202585866","6.4608842732509295","34","213.69796978295028","59.325825062430944","28","333.25900191773337","11.25868166870979","41","67.57260763201751","18.897651888549728","27","100.77735226001633","7.534989012951842","33","235.43631221597252","6.54393286330635","30","251.85476409735233","6.293116536722845","35","238.570970792719","10.104532501588565","30","272.481457549781","43.01718483103188","30","286.32038874265925","5.958496084914981","27","126.02777441887652","6.994116340927977","27","332.58101104918245","41.79262455130732","30","180.14457439355854","45.5015358536359","28","199.72437798447126","6.823064270927938","30","165.86253431604393","5.894766547535924","39","164.23938968054122","70.19574022009067","29","319.03839644413176","44.6139710368752","27","255.55370081693394","6.862919464187162","28","123.38690796384749","13.38064903675138","30","294.20193310491464","6.030336421274285","25","48.763743918626474","5.720535298000096","26","142.9934441917903","7.390112878704672"
